,X,Y,Elevation,Distance,tau,geometry
490,660259.65661,3594954.15221,3077.0,2023.6753236814707,1050142.7185705777,POINT (660259.6566099999 3594954.15221)
491,663379.65661,3594954.15221,2962.0073,4701.320343559638,1297561.858809311,POINT (663379.6566099999 3594954.15221)
492,660289.65661,3594924.15221,3058.0,1981.248916810278,1022166.7576889516,POINT (660289.6566099999 3594924.15221)
493,663349.65661,3594924.15221,2962.0,4658.893936688445,1284752.6909399633,POINT (663349.6566099999 3594924.15221)
494,660289.65661,3594894.15221,3047.0,1951.248916810278,1002385.9101889854,POINT (660289.6566099999 3594894.15221)
495,663319.65661,3594894.15221,2959.0,4616.467529817252,1271952.8405503982,POINT (663319.6566099999 3594894.15221)
496,660289.65661,3594864.15221,3032.0,1921.248916810278,982606.7784541552,POINT (660289.6566099999 3594864.15221)
497,663289.65661,3594864.15221,2957.0,4574.04112294606,1259154.9130439193,POINT (663289.6566099999 3594864.15221)
498,660289.65661,3594834.15221,3022.0,1891.248916810278,962868.6605074902,POINT (660289.6566099999 3594834.15221)
499,663289.65661,3594834.15221,2952.0,4544.04112294606,1250105.5381757806,POINT (663289.6566099999 3594834.15221)
500,660289.65661,3594804.15221,3012.0,1861.248916810278,943131.1099823449,POINT (660289.6566099999 3594804.15221)
501,663259.65661,3594804.15221,2948.0,4501.614716074867,1237314.0429764132,POINT (663259.6566099999 3594804.15221)
502,660289.65661,3594774.15221,3006.0,1831.248916810278,923401.4970222032,POINT (660289.6566099999 3594774.15221)
503,663259.65661,3594774.15221,2942.0,4471.614716074867,1228269.2795899396,POINT (663259.6566099999 3594774.15221)
504,660289.65661,3594744.15221,2986.0,1801.248916810278,903733.8422201787,POINT (660289.6566099999 3594744.15221)
505,663229.65661,3594744.15221,2941.0,4429.188309203674,1215480.0598289291,POINT (663229.6566099999 3594744.15221)
506,660289.65661,3594714.15221,2951.0,1771.248916810278,884068.4268943481,POINT (660289.6566099999 3594714.15221)
507,663229.65661,3594714.15221,2935.0,4399.188309203674,1206437.125596134,POINT (663229.6566099999 3594714.15221)
508,660289.65661,3594684.15221,2947.0,1741.248916810278,864409.7243364566,POINT (660289.6566099999 3594684.15221)
509,663229.65661,3594684.15221,2934.0,4369.188309203674,1197394.7905029813,POINT (663229.6566099999 3594684.15221)
510,660259.65661,3594654.15221,2937.0,1698.8225099390852,836638.8910904496,POINT (660259.6566099999 3594654.15221)
511,663199.65661,3594654.15221,2928.0,4326.761902332481,1184608.0673195743,POINT (663199.6566099999 3594654.15221)
512,660259.65661,3594624.15221,2932.0,1668.8225099390852,817020.8425825613,POINT (660259.6566099999 3594624.15221)
513,663169.65661,3594624.15221,2917.0,4284.335495461289,1171821.4332662828,POINT (663169.6566099999 3594624.15221)
514,660259.65661,3594594.15221,2922.0,1638.8225099390852,797405.0127106347,POINT (660259.6566099999 3594594.15221)
515,663049.65661,3594594.15221,2897.0,4151.909088590096,1132007.9115143544,POINT (663049.6566099999 3594594.15221)
516,663079.65661,3594594.15221,2904.0,4181.909088590096,1141026.937002012,POINT (663079.6566099999 3594594.15221)
517,663109.65661,3594594.15221,2914.0,4211.909088590096,1150046.1811963913,POINT (663109.6566099999 3594594.15221)
518,663139.65661,3594594.15221,2914.0051,4241.909088590096,1159065.4564775839,POINT (663139.6566099999 3594594.15221)
519,660259.65661,3594564.15221,2904.0,1608.8225099390852,777790.2918083629,POINT (660259.6566099999 3594564.15221)
520,663019.65661,3594564.15221,2892.0,4109.482681718903,1119254.4960337675,POINT (663019.6566099999 3594564.15221)
521,660259.65661,3594534.15221,2897.0,1578.8225099390852,758216.9904517288,POINT (660259.6566099999 3594534.15221)
522,662989.65661,3594534.15221,2885.0073,4067.0562748477105,1106515.1756010738,POINT (662989.6566099999 3594534.15221)
523,660259.65661,3594504.15221,2879.0,1548.8225099390852,738644.2391706513,POINT (660259.6566099999 3594504.15221)
524,662869.65661,3594504.15221,2870.0,3934.6298679765177,1066756.2261316273,POINT (662869.6566099999 3594504.15221)
525,662899.65661,3594504.15221,2873.0,3964.6298679765177,1075762.4841698497,POINT (662899.6566099999 3594504.15221)
526,662929.65661,3594504.15221,2880.0,3994.6298679765177,1084769.2392068042,POINT (662929.6566099999 3594504.15221)
527,662959.65661,3594504.15221,2885.0,4024.6298679765177,1093776.11850931,POINT (662959.6566099999 3594504.15221)
528,660229.65661,3594474.15221,2865.0,1506.3961030678925,710992.140335893,POINT (660229.6566099999 3594474.15221)
529,662839.65661,3594474.15221,2863.0,3892.203461105325,1054019.5858336573,POINT (662839.6566099999 3594474.15221)
530,660199.65661,3594444.15221,2860.0,1463.9696961966997,683350.1094415719,POINT (660199.6566099999 3594444.15221)
531,662779.65661,3594444.15221,2862.0,3819.7770542341323,1032421.2889880908,POINT (662779.6566099999 3594444.15221)
532,662809.65661,3594444.15221,2862.0051,3849.7770542341323,1041365.7860402828,POINT (662809.6566099999 3594444.15221)
533,660199.65661,3594414.15221,2842.0,1433.9696961966997,663805.3363463918,POINT (660199.6566099999 3594414.15221)
534,662689.65661,3594414.15221,2841.0051,3717.3506473629395,1001886.0250991154,POINT (662689.6566099999 3594414.15221)
535,662719.65661,3594414.15221,2845.0,3747.3506473629395,1010827.5266334135,POINT (662719.6566099999 3594414.15221)
536,662749.65661,3594414.15221,2857.0,3777.3506473629395,1019771.9025770974,POINT (662749.6566099999 3594414.15221)
537,660229.65661,3594384.15221,2825.0,1391.543289325507,636165.626896175,POINT (660229.6566099999 3594384.15221)
538,662689.65661,3594384.15221,2841.0,3687.3506473629395,992945.7933259213,POINT (662689.6566099999 3594384.15221)
539,660259.65661,3594354.15221,2806.0,1349.1168824543142,608528.2381683458,POINT (660259.6566099999 3594354.15221)
540,662659.65661,3594354.15221,2840.0051,3644.924240491747,980308.5033952851,POINT (662659.6566099999 3594354.15221)
541,660259.65661,3594324.15221,2801.0051,1319.1168824543142,589159.4061570226,POINT (660259.6566099999 3594324.15221)
542,662659.65661,3594324.15221,2840.0,3614.924240491747,971373.4346139624,POINT (662659.6566099999 3594324.15221)
543,660259.65661,3594294.15221,2801.0,1289.1168824543142,569896.896605643,POINT (660259.6566099999 3594294.15221)
544,662659.65661,3594294.15221,2832.0,3584.924240491747,962438.3958582897,POINT (662659.6566099999 3594294.15221)
545,660259.65661,3594264.15221,2796.0,1259.1168824543142,550634.9054781679,POINT (660259.6566099999 3594264.15221)
546,662629.65661,3594264.15221,2827.0,3542.497833620554,949803.1533506499,POINT (662629.6566099999 3594264.15221)
547,660289.65661,3594234.15221,2772.0,1216.6904755831215,523397.2683054102,POINT (660289.6566099999 3594234.15221)
548,662599.65661,3594234.15221,2816.0,3500.0714267493613,937167.9957466208,POINT (662599.6566099999 3594234.15221)
549,660289.65661,3594204.15221,2764.0,1186.6904755831215,504148.22100955417,POINT (660289.6566099999 3594204.15221)
550,662569.65661,3594204.15221,2811.0,3457.6450198781686,924533.8613681692,POINT (662569.6566099999 3594204.15221)
551,660289.65661,3594174.15221,2746.0,1156.6904755831215,484907.95714778284,POINT (660289.6566099999 3594174.15221)
552,662539.65661,3594174.15221,2808.0154,3415.218613006976,911907.0938645501,POINT (662539.6566099999 3594174.15221)
553,660289.65661,3594144.15221,2722.0,1126.6904755831215,465673.36878366367,POINT (660289.6566099999 3594144.15221)
554,662539.65661,3594144.15221,2808.0103,3385.218613006976,902983.4285457918,POINT (662539.6566099999 3594144.15221)
555,660319.65661,3594114.15221,2718.0,1084.2640687119285,438494.85273317085,POINT (660319.6566099999 3594114.15221)
556,662539.65661,3594114.15221,2808.0051,3355.218613006976,894060.00335589,POINT (662539.6566099999 3594114.15221)
557,660319.65661,3594084.15221,2707.0,1054.2640687119285,419358.3402282469,POINT (660319.6566099999 3594084.15221)
558,662539.65661,3594084.15221,2808.0,3325.218613006976,885136.7582469304,POINT (662539.6566099999 3594084.15221)
559,660319.65661,3594054.15221,2700.0,1024.2640687119285,400225.36853587796,POINT (660319.6566099999 3594054.15221)
560,662509.65661,3594054.15221,2797.0,3282.792206135783,872519.802248886,POINT (662509.6566099999 3594054.15221)
561,660319.65661,3594024.15221,2692.0,994.2640687119285,381099.9761381088,POINT (660319.6566099999 3594024.15221)
562,662509.65661,3594024.15221,2792.0073,3252.792206135783,863599.0168983329,POINT (662509.6566099999 3594024.15221)
563,660319.65661,3593994.15221,2681.0,964.2640687119285,361984.6721964645,POINT (660319.6566099999 3593994.15221)
564,662479.65661,3593994.15221,2792.0,3210.3657992645904,850985.6643548374,POINT (662479.6566099999 3593994.15221)
565,660319.65661,3593964.15221,2663.0,934.2640687119285,342871.383582786,POINT (660319.6566099999 3593964.15221)
566,662449.65661,3593964.15221,2788.0,3167.9393923933976,838372.6507461233,POINT (662449.6566099999 3593964.15221)
567,660319.65661,3593934.15221,2654.0,904.2640687119285,323759.60594890435,POINT (660319.6566099999 3593934.15221)
568,662419.65661,3593934.15221,2786.0,3125.512985522205,825760.1880227703,POINT (662419.6566099999 3593934.15221)
569,660289.65661,3593904.15221,2631.0,861.8376618407357,296757.7739586626,POINT (660289.6566099999 3593904.15221)
570,662299.65661,3593904.15221,2764.0623,2993.086578651012,786538.2364495548,POINT (662299.6566099999 3593904.15221)
571,662329.65661,3593904.15221,2767.0,3023.086578651012,795422.1584036314,POINT (662329.6566099999 3593904.15221)
572,662359.65661,3593904.15221,2774.0,3053.086578651012,804307.0841743051,POINT (662359.6566099999 3593904.15221)
573,662389.65661,3593904.15221,2777.0,3083.086578651012,813192.7486378538,POINT (662389.6566099999 3593904.15221)
574,660289.65661,3593874.15221,2609.0,831.8376618407357,277674.1203559443,POINT (660289.6566099999 3593874.15221)
575,662269.65661,3593874.15221,2764.055,2950.6601717798194,773974.5574160578,POINT (662269.6566099999 3593874.15221)
576,660319.65661,3593844.15221,2594.0,789.4112549695428,250692.8382287912,POINT (660319.6566099999 3593844.15221)
577,662239.65661,3593844.15221,2764.0476,2908.2337649086267,761411.7549265221,POINT (662239.6566099999 3593844.15221)
578,660319.65661,3593814.15221,2589.0396,759.4112549695428,231617.1919660739,POINT (660319.6566099999 3593814.15221)
579,660949.65661,3593814.15221,2628.0352,1439.1168824543138,348688.4548587265,POINT (660949.6566099999 3593814.15221)
580,660979.65661,3593814.15221,2628.0403,1469.1168824543138,356057.05509379564,POINT (660979.6566099999 3593814.15221)
581,661009.65661,3593814.15221,2628.0454,1499.1168824543138,363425.80293197726,POINT (661009.6566099999 3593814.15221)
582,661039.65661,3593814.15221,2628.0505,1529.1168824543138,370794.9794590544,POINT (661039.6566099999 3593814.15221)
583,661069.65661,3593814.15221,2628.0557,1559.1168824543138,378167.7498847584,POINT (661069.6566099999 3593814.15221)
584,661099.65661,3593814.15221,2628.0608,1589.1168824543138,385540.7869296653,POINT (661099.6566099999 3593814.15221)
585,661129.65661,3593814.15221,2628.066,1619.1168824543138,392914.26806822413,POINT (661129.6566099999 3593814.15221)
586,661159.65661,3593814.15221,2628.071,1649.1168824543138,400287.94193264924,POINT (661159.6566099999 3593814.15221)
587,662149.65661,3593814.15221,2764.03,2805.807358037434,731113.7323732355,POINT (662149.6566099999 3593814.15221)
588,662179.65661,3593814.15221,2764.0352,2835.807358037434,739985.1972927492,POINT (662179.6566099999 3593814.15221)
589,662209.65661,3593814.15221,2764.0403,2865.807358037434,748857.7491128218,POINT (662209.6566099999 3593814.15221)
590,660289.65661,3593784.15221,2589.0322,716.98484809835,204646.51638454804,POINT (660289.6566099999 3593784.15221)
591,660739.65661,3593784.15221,2623.071,1191.8376618407356,287983.7537701317,POINT (660739.6566099999 3593784.15221)
592,660859.65661,3593784.15221,2628.0176,1336.690475583121,323534.835442466,POINT (660859.6566099999 3593784.15221)
593,660889.65661,3593784.15221,2628.0227,1366.690475583121,330899.3772075992,POINT (660889.6566099999 3593784.15221)
594,660919.65661,3593784.15221,2628.0278,1396.690475583121,338267.7852073422,POINT (660919.6566099999 3593784.15221)
595,661189.65661,3593784.15221,2628.0784,1691.5432893255065,410716.95965195115,POINT (661189.6566099999 3593784.15221)
596,661219.65661,3593784.15221,2628.0835,1721.5432893255065,418091.5220868989,POINT (661219.6566099999 3593784.15221)
597,662059.65661,3593784.15221,2764.0125,2703.380951166241,700826.4963550889,POINT (662059.6566099999 3593784.15221)
598,662089.65661,3593784.15221,2764.0176,2733.380951166241,709696.5518065327,POINT (662089.6566099999 3593784.15221)
599,662119.65661,3593784.15221,2764.0227,2763.380951166241,718567.7525181437,POINT (662119.6566099999 3593784.15221)
600,660259.65661,3593754.15221,2589.025,674.5584412271571,177687.84291323164,POINT (660259.6566099999 3593754.15221)
601,660289.65661,3593754.15221,2589.03,704.5584412271571,168485.39251561143,POINT (660289.6566099999 3593754.15221)
602,660319.65661,3593754.15221,2606.0,734.5584412271571,175840.06633359086,POINT (660319.6566099999 3593754.15221)
603,660649.65661,3593754.15221,2623.0535,1089.4112549695428,262855.15123493323,POINT (660649.6566099999 3593754.15221)
604,660679.65661,3593754.15221,2623.0586,1119.4112549695428,270214.1720596572,POINT (660679.6566099999 3593754.15221)
605,660709.65661,3593754.15221,2623.0637,1149.4112549695428,277573.5311224079,POINT (660709.6566099999 3593754.15221)
606,660769.65661,3593754.15221,2628.0,1234.2640687119283,298394.3927248128,POINT (660769.6566099999 3593754.15221)
607,660799.65661,3593754.15221,2628.0051,1264.2640687119283,305755.8407805488,POINT (660799.6566099999 3593754.15221)
608,660829.65661,3593754.15221,2628.0103,1294.2640687119283,313119.925506174,POINT (660829.6566099999 3593754.15221)
609,661249.65661,3593754.15221,2628.0908,1763.9696961966993,428521.04272999655,POINT (661249.6566099999 3593754.15221)
610,661279.65661,3593754.15221,2629.0,1793.9696961966993,435895.84225430636,POINT (661279.6566099999 3593754.15221)
611,661489.65661,3593754.15221,2675.0,2053.67532368147,508957.09639654093,POINT (661489.6566099999 3593754.15221)
612,661519.65661,3593754.15221,2684.0,2083.67532368147,517811.35224367,POINT (661519.6566099999 3593754.15221)
613,661879.65661,3593754.15221,2726.0,2510.9545442950484,643959.0511993587,POINT (661879.6566099999 3593754.15221)
614,661909.65661,3593754.15221,2729.0,2540.9545442950484,652822.1888050896,POINT (661909.6566099999 3593754.15221)
615,661939.65661,3593754.15221,2729.0051,2570.9545442950484,661685.443496083,POINT (661939.6566099999 3593754.15221)
616,661969.65661,3593754.15221,2734.0,2600.9545442950484,670549.898511156,POINT (661969.6566099999 3593754.15221)
617,661999.65661,3593754.15221,2764.0,2630.9545442950484,679415.994144118,POINT (661999.6566099999 3593754.15221)
618,662029.65661,3593754.15221,2764.0051,2660.9545442950484,688284.3770590004,POINT (662029.6566099999 3593754.15221)
619,660079.65661,3593724.15221,2584.0608,439.7056274847714,104833.14140304744,POINT (660079.6566099999 3593724.15221)
620,660109.65661,3593724.15221,2584.066,469.7056274847714,111988.28257513417,POINT (660109.6566099999 3593724.15221)
621,660199.65661,3593724.15221,2589.0125,602.1320343559643,143573.97812435066,POINT (660199.6566099999 3593724.15221)
622,660229.65661,3593724.15221,2589.0176,632.1320343559643,150729.87483272114,POINT (660229.6566099999 3593724.15221)
623,660259.65661,3593724.15221,2589.0227,662.1320343559643,158084.41669227622,POINT (660259.6566099999 3593724.15221)
624,660349.65661,3593724.15221,2623.0,776.98484809835,186241.16681670208,POINT (660349.6566099999 3593724.15221)
625,660379.65661,3593724.15221,2623.0051,806.98484809835,193595.89931466238,POINT (660379.6566099999 3593724.15221)
626,660409.65661,3593724.15221,2623.0103,836.98484809835,200950.8227301552,POINT (660409.6566099999 3593724.15221)
627,660439.65661,3593724.15221,2623.0154,866.98484809835,208305.86352209197,POINT (660439.6566099999 3593724.15221)
628,660469.65661,3593724.15221,2623.0205,896.98484809835,215661.00682846372,POINT (660469.6566099999 3593724.15221)
629,660499.65661,3593724.15221,2623.0256,926.98484809835,223016.8694497614,POINT (660499.6566099999 3593724.15221)
630,660529.65661,3593724.15221,2623.0308,956.98484809835,230373.21645735862,POINT (660529.6566099999 3593724.15221)
631,660559.65661,3593724.15221,2623.036,986.98484809835,237730.31219937882,POINT (660559.6566099999 3593724.15221)
632,660589.65661,3593724.15221,2623.041,1016.98484809835,245089.1127037066,POINT (660589.6566099999 3593724.15221)
633,660619.65661,3593724.15221,2623.0461,1046.98484809835,252447.9866454527,POINT (660619.6566099999 3593724.15221)
634,661309.65661,3593724.15221,2629.0073,1836.396103067892,446326.68359293597,POINT (661309.6566099999 3593724.15221)
635,661339.65661,3593724.15221,2629.0125,1866.396103067892,453702.5653934101,POINT (661339.6566099999 3593724.15221)
636,661369.65661,3593724.15221,2629.0176,1896.396103067892,462552.65455786476,POINT (661369.6566099999 3593724.15221)
637,661459.65661,3593724.15221,2668.0,2011.2489168102775,496438.8326023621,POINT (661459.6566099999 3593724.15221)
638,661549.65661,3593724.15221,2684.0073,2126.101730552663,530333.2434313912,POINT (661549.6566099999 3593724.15221)
639,661579.65661,3593724.15221,2684.0125,2156.101730552663,539187.6742577542,POINT (661579.6566099999 3593724.15221)
640,661609.65661,3593724.15221,2684.0176,2186.101730552663,548042.4257830007,POINT (661609.6566099999 3593724.15221)
641,661759.65661,3593724.15221,2713.0,2360.9545442950484,599660.0322895116,POINT (661759.6566099999 3593724.15221)
642,661789.65661,3593724.15221,2717.0,2390.9545442950484,608518.169719636,POINT (661789.6566099999 3593724.15221)
643,661819.65661,3593724.15221,2717.0051,2420.9545442950484,617376.3658291262,POINT (661819.6566099999 3593724.15221)
644,661849.65661,3593724.15221,2725.0,2450.9545442950484,626236.1982703632,POINT (661849.6566099999 3593724.15221)
645,661879.65661,3593724.15221,2725.0051,2480.9545442950484,635096.0598120689,POINT (661879.6566099999 3593724.15221)
646,659959.65661,3593694.15221,2584.038,307.27922061357856,73251.16987943127,POINT (659959.6566099999 3593694.15221)
647,659989.65661,3593694.15221,2584.0432,337.27922061357856,80405.0131706861,POINT (659989.6566099999 3593694.15221)
648,660019.65661,3593694.15221,2584.0483,367.27922061357856,87559.33317643851,POINT (660019.6566099999 3593694.15221)
649,660049.65661,3593694.15221,2584.0535,397.27922061357856,94714.26237083299,POINT (660049.6566099999 3593694.15221)
650,660109.65661,3593694.15221,2585.0,499.7056274847714,119143.45036384097,POINT (660109.6566099999 3593694.15221)
651,660139.65661,3593694.15221,2589.0,529.7056274847714,126298.9493599165,POINT (660139.6566099999 3593694.15221)
652,660169.65661,3593694.15221,2589.0051,559.7056274847714,133454.46178451515,POINT (660169.6566099999 3593694.15221)
653,661369.65661,3593694.15221,2629.0198,1908.8225099390847,468549.12044400605,POINT (661369.6566099999 3593694.15221)
654,661399.65661,3593694.15221,2629.025,1938.8225099390847,475069.0647546784,POINT (661399.6566099999 3593694.15221)
655,661429.65661,3593694.15221,2641.0,1968.8225099390847,483920.6101893115,POINT (661429.6566099999 3593694.15221)
656,661639.65661,3593694.15221,2684.025,2228.5281374238557,560565.7195064377,POINT (661639.6566099999 3593694.15221)
657,661669.65661,3593694.15221,2688.0,2258.5281374238557,569421.1711705779,POINT (661669.6566099999 3593694.15221)
658,661699.65661,3593694.15221,2690.0,2288.5281374238557,578276.7981608401,POINT (661699.6566099999 3593694.15221)
659,661729.65661,3593694.15221,2693.0,2318.5281374238557,587132.7753230974,POINT (661729.6566099999 3593694.15221)
660,659749.65661,3593664.15221,2584.0,84.8528137423857,20224.377570358312,POINT (659749.6566099999 3593664.15221)
661,659779.65661,3593664.15221,2584.0051,114.8528137423857,27375.08548297686,POINT (659779.6566099999 3593664.15221)
662,659809.65661,3593664.15221,2584.0103,144.8528137423857,34526.494068908076,POINT (659809.6566099999 3593664.15221)
663,659839.65661,3593664.15221,2584.0154,174.8528137423857,41678.60358243418,POINT (659839.6566099999 3593664.15221)
664,659869.65661,3593664.15221,2584.0205,204.8528137423857,48830.964513720515,POINT (659869.6566099999 3593664.15221)
665,659899.65661,3593664.15221,2584.0256,234.8528137423857,55983.351788144166,POINT (659899.6566099999 3593664.15221)
666,659929.65661,3593664.15221,2584.0308,264.8528137423857,63135.792220349496,POINT (659929.6566099999 3593664.15221)
667,661369.65661,3593664.15221,2629.025,1938.8225099390847,479047.7133105498,POINT (661369.6566099999 3593664.15221)
668,659719.65661,3593634.15221,2570.0,42.42640687119285,10112.17948100161,POINT (659719.6566099999 3593634.15221)
669,661399.65661,3593634.15221,2629.0322,1981.2489168102775,493898.2992682141,POINT (661399.6566099999 3593634.15221)
670,659689.65661,3593604.15221,2546.0,0.0,0.0,POINT (659689.6566099999 3593604.15221)
671,661399.65661,3593604.15221,2633.0,2011.2489168102775,504399.35898692545,POINT (661399.6566099999 3593604.15221)
672,659419.65661,3593574.15221,2506.2314,0.0,0.0,POINT (659419.6566099999 3593574.15221)
673,661399.65661,3593574.15221,2640.0,2041.2489168102775,514900.9671865406,POINT (661399.6566099999 3593574.15221)
674,659449.65661,3593544.15221,2506.2388,42.42640687119285,14420.421197918711,POINT (659449.6566099999 3593544.15221)
675,661399.65661,3593544.15221,2654.0,2071.2489168102775,525402.685095066,POINT (661399.6566099999 3593544.15221)
676,659479.65661,3593514.15221,2506.246,84.8528137423857,28842.094650496227,POINT (659479.6566099999 3593514.15221)
677,661429.65661,3593514.15221,2657.0,2113.67532368147,540258.2377368367,POINT (661429.6566099999 3593514.15221)
678,659509.65661,3593484.15221,2510.0,127.27922061357856,43270.174810327895,POINT (659509.6566099999 3593484.15221)
679,661429.65661,3593484.15221,2657.0051,2143.67532368147,550763.523496812,POINT (661429.6566099999 3593484.15221)
680,659509.65661,3593454.15221,2510.0051,157.27922061357856,53472.46669680561,POINT (659509.6566099999 3593454.15221)
681,659539.65661,3593454.15221,2512.0,187.27922061357856,63678.01323931625,POINT (659539.6566099999 3593454.15221)
682,661429.65661,3593454.15221,2657.0103,2173.67532368147,561270.0178543405,POINT (661429.6566099999 3593454.15221)
683,659569.65661,3593424.15221,2517.0,229.7056274847714,78111.04522773802,POINT (659569.6566099999 3593424.15221)
684,661429.65661,3593424.15221,2674.0,2203.67532368147,571776.8419187482,POINT (661429.6566099999 3593424.15221)
685,659569.65661,3593394.15221,2524.0,259.7056274847714,88317.52964898996,POINT (659569.6566099999 3593394.15221)
686,661429.65661,3593394.15221,2678.0,2233.67532368147,582286.1400065304,POINT (661429.6566099999 3593394.15221)
687,659599.65661,3593364.15221,2526.0,302.13203435596427,102753.14419128784,POINT (659599.6566099999 3593364.15221)
688,661459.65661,3593364.15221,2678.0073,2276.101730552663,597153.9805359249,POINT (661459.6566099999 3593364.15221)
689,659629.65661,3593334.15221,2529.0,344.5584412271571,117191.20386980697,POINT (659629.6566099999 3593334.15221)
690,661489.65661,3593334.15221,2678.0146,2318.5281374238557,612022.9895942159,POINT (661489.6566099999 3593334.15221)
691,659659.65661,3593304.15221,2538.0,386.98484809834997,131630.80045963154,POINT (659659.6566099999 3593304.15221)
692,661519.65661,3593304.15221,2678.022,2360.9545442950484,626892.1544820545,POINT (661519.6566099999 3593304.15221)
693,659689.65661,3593274.15221,2544.0,429.4112549695428,146081.31697226124,POINT (659689.6566099999 3593274.15221)
694,661519.65661,3593274.15221,2679.0,2390.9545442950484,637406.6274969557,POINT (661519.6566099999 3593274.15221)
695,659719.65661,3593244.15221,2550.0,471.8376618407357,160657.33651263392,POINT (659719.6566099999 3593244.15221)
696,661489.65661,3593244.15221,2679.0073,2433.380951166241,652281.3282545428,POINT (661489.6566099999 3593244.15221)
697,659749.65661,3593214.15221,2558.0,514.2640687119285,175239.36804301877,POINT (659749.6566099999 3593214.15221)
698,661489.65661,3593214.15221,2679.0125,2463.380951166241,662799.7162524674,POINT (661489.6566099999 3593214.15221)
699,659779.65661,3593184.15221,2572.0,556.6904755831214,189822.34204236104,POINT (659779.6566099999 3593184.15221)
700,661489.65661,3593184.15221,2679.0176,2493.380951166241,673363.938689803,POINT (661489.6566099999 3593184.15221)
701,659809.65661,3593154.15221,2573.0,599.1168824543142,204407.49183118367,POINT (659809.6566099999 3593154.15221)
702,661489.65661,3593154.15221,2679.0227,2523.380951166241,683932.201326401,POINT (661489.6566099999 3593154.15221)
703,659839.65661,3593124.15221,2583.0,641.5432893255071,218996.8515570782,POINT (659839.6566099999 3593124.15221)
704,661459.65661,3593124.15221,2679.03,2565.807358037434,698881.9542922714,POINT (661459.6566099999 3593124.15221)
705,659869.65661,3593094.15221,2601.0,683.9696961966999,233594.42634194513,POINT (659869.6566099999 3593094.15221)
706,661429.65661,3593094.15221,2679.0374,2608.2337649086267,713838.469685729,POINT (661429.6566099999 3593094.15221)
707,659869.65661,3593064.15221,2620.0,713.9696961966999,243916.5733831282,POINT (659869.6566099999 3593064.15221)
708,661429.65661,3593064.15221,2680.0,2638.2337649086267,724415.0551775225,POINT (661429.6566099999 3593064.15221)
709,659899.65661,3593034.15221,2623.0,756.3961030678928,258516.9874325646,POINT (659899.6566099999 3593034.15221)
710,661429.65661,3593034.15221,2700.0,2668.2337649086267,734993.8942594462,POINT (661429.6566099999 3593034.15221)
711,659929.65661,3593004.15221,2629.0,798.8225099390856,273123.08615130413,POINT (659929.6566099999 3593004.15221)
712,661429.65661,3593004.15221,2713.0,2698.2337649086267,745579.5612916627,POINT (661429.6566099999 3593004.15221)
713,659959.65661,3592974.15221,2642.0,841.2489168102785,287729.33073858294,POINT (659959.6566099999 3592974.15221)
714,661399.65661,3592974.15221,2724.0,2740.6601717798194,760551.1538310526,POINT (661399.6566099999 3592974.15221)
715,659959.65661,3592944.15221,2642.0051,871.2489168102785,298057.55690766405,POINT (659959.6566099999 3592944.15221)
716,661399.65661,3592944.15221,2730.0,2770.6601717798194,771137.7249549219,POINT (661399.6566099999 3592944.15221)
717,659959.65661,3592914.15221,2642.0103,901.2489168102785,308389.29233024333,POINT (659959.6566099999 3592914.15221)
718,661369.65661,3592914.15221,2733.0,2813.086578651012,786109.5572680915,POINT (661369.6566099999 3592914.15221)
719,659959.65661,3592884.15221,2642.0154,931.2489168102785,318721.4925437724,POINT (659959.6566099999 3592884.15221)
720,661399.65661,3592884.15221,2739.0,2855.512985522205,801085.9479863773,POINT (661399.6566099999 3592884.15221)
721,659989.65661,3592854.15221,2642.0227,973.6753236814714,333343.22985485435,POINT (659989.6566099999 3592854.15221)
722,661399.65661,3592854.15221,2745.0,2885.512985522205,811676.874053828,POINT (661399.6566099999 3592854.15221)
723,660019.65661,3592824.15221,2642.03,1016.1017305526642,347969.28965674795,POINT (660019.6566099999 3592824.15221)
724,661339.65661,3592824.15221,2746.0,2957.9393923933976,837246.5645483007,POINT (661339.6566099999 3592824.15221)
725,661369.65661,3592824.15221,2745.0073,2927.9393923933976,826655.1856386684,POINT (661369.6566099999 3592824.15221)
726,660049.65661,3592794.15221,2647.0,1058.528137423857,362595.93592344905,POINT (660049.6566099999 3592794.15221)
727,661339.65661,3592794.15221,2750.0,2987.9393923933976,847838.8493574208,POINT (661339.6566099999 3592794.15221)
728,660079.65661,3592764.15221,2653.0,1100.9545442950498,377227.6440660103,POINT (660079.6566099999 3592764.15221)
729,661369.65661,3592764.15221,2753.0,3030.3657992645904,862822.1274064058,POINT (661369.6566099999 3592764.15221)
730,660079.65661,3592734.15221,2654.0,1130.9545442950498,387574.0317495243,POINT (660079.6566099999 3592734.15221)
731,661369.65661,3592734.15221,2763.0,3060.3657992645904,873426.8975013274,POINT (661369.6566099999 3592734.15221)
732,660109.65661,3592704.15221,2654.0073,1173.3809511662425,402206.6208806549,POINT (660109.6566099999 3592704.15221)
733,661369.65661,3592704.15221,2770.0,3090.3657992645904,884031.7813489591,POINT (661369.6566099999 3592704.15221)
734,660109.65661,3592674.15221,2654.0125,1203.3809511662425,412558.15246631514,POINT (660109.6566099999 3592674.15221)
735,661339.65661,3592674.15221,2770.0073,3132.792206135783,899029.6736740908,POINT (661339.6566099999 3592674.15221)
